date,MKT_RF,SMB,HML,RMW,CMA
1990-01-31,0.3300995375148545,0.5388511300687219,0.08285496828539463,0.8859606328630686,0.06924166677561679
1990-02-28,0.5816345216829444,0.6497506990431781,0.08827755662680438,0.8903034026578244,0.06808753797586595
1990-03-31,0.7273648810484985,0.8838596696128891,0.18983917038309914,0.8277041020489699,0.07377354044473693
1990-04-30,0.6541129154651744,0.48680072100062044,0.24209893307514213,0.7957311518417755,0.07882915298130629
1990-05-31,0.42974616940643434,0.6422169413799746,0.5230028506678218,0.7797770048068021,0.10807059107989102
1990-06-30,0.6073949377118841,0.786332028751568,0.4452968884902462,0.7738133060406132,0.08692221191674813
1990-07-31,0.6738310847569038,0.9715082986463812,0.2884930061591803,0.8196589363170598,0.3135987279970473
1990-08-31,0.06481221201558567,0.9985429529337051,0.25218665912811083,0.8366551817964616,0.5491168896376921
1990-09-30,0.07154244873020255,0.998339293967283,0.1780746823870307,0.8617500572933849,0.8597600134008943
1990-10-31,0.2330327480174218,0.9999966859945864,0.12909188788425494,0.5770049192634166,0.7396238702366312
1990-11-30,0.32963729112513135,0.6635850351599778,0.23623392263477047,0.6833875579009567,0.9873455631282808
1990-12-31,0.5739413162178545,0.504935340640204,0.19475341174041552,0.5126700256893056,0.9655271423963578
1991-01-31,0.7828171351820702,0.9999910551638532,0.3043842709519551,0.8143098702413064,0.9978538686845662
1991-02-28,0.6164574227939742,0.9999983274817363,0.5765584685102838,0.8455700293985751,0.8956280194044705
1991-03-31,0.7292910519968978,0.9999947460939552,0.5069916801169129,0.8508028741230681,0.7821237054557144
1991-04-30,0.7620893136439341,0.7300455524626562,0.6635758997712846,0.872900366349277,0.6595796456391972
1991-05-31,0.7672474873622921,0.4234488357822387,0.7216618724979353,0.8266993645394636,0.783877810482384
1991-06-30,0.5464554609196335,0.24179811645476829,0.783553890000873,0.8147766769119111,0.6471261444336855
1991-07-31,0.6624619024764687,0.0992775627537197,0.6002615866782086,0.8161325483344639,0.5805205319918398
1991-08-31,0.751071843841466,0.3278814119120573,0.6510064963457725,0.8482078213025502,0.40122501511327996
1991-09-30,0.7371724733832533,0.7056700033861568,0.5604994361762031,0.7351175543565271,0.2555009379377842
1991-10-31,0.7803739026443478,0.6310950539483599,0.6978495243159111,0.6397464324207475,0.15873571521047947
