date,MKT_RF,SMB,HML,RMW,CMA
2000-02-29,0.41623066082151006,0.8611780165101677,0.41800282215194745,0.05671817827552545,0.7201595314947647
2000-03-31,0.24440285211186016,0.9759703749418466,0.37247546976279244,0.0017634011690498756,0.8857118892490735
2000-04-30,0.6746753214616651,0.8495135671688807,0.6783220279791414,0.07117975191874626,0.7930839107781669
2000-05-31,0.5488841411830675,0.8808579157978623,0.6757291770344107,0.057306346031206074,0.8404569138469031
2000-06-30,0.5181485143393184,0.9199374270454009,0.6361421484511679,0.026821749560132516,0.8576222585289833
2000-07-31,0.33863900438294314,0.9669246600093685,0.5253259135741768,0.003112515290822503,0.9052508383034865
2000-08-31,0.5757463458348201,0.7412748048856364,0.62877465248145,0.18134849067165262,0.7385744261183219
2000-09-30,0.5092920738672232,0.7492848389406944,0.48437293022892397,0.07673305339962576,0.706938162096529
2000-10-31,0.5247379050070543,0.6203951166238239,0.5659004888507555,0.23811994197550584,0.7024914289537936
2000-11-30,0.5958472337621626,0.5781664224583175,0.6263186873732414,0.2690594431972551,0.7251151833200599
2000-12-31,0.6455564462873952,0.3979821592646542,0.6081576067054977,0.7291477738088573,0.5854353456087124
2001-01-31,0.5089531495640418,0.6658324690540438,0.6041666095065018,0.20100323823814226,0.737661706628238
2001-02-28,0.4864110786247329,0.555810816573177,0.5928760931277492,0.5064519227882766,0.7325819088829609
2001-03-31,0.4189440628159187,0.5996039280582754,0.7181216733429353,0.7097988948676719,0.69615231810914
2001-04-30,0.4395177402205997,0.5725843336151418,0.7170046944765391,0.6352200876438323,0.7619160681007746
2001-05-31,0.5286221250975758,0.5805592709310319,0.6133916285639467,0.4655303113782388,0.7156558863080542
2001-06-30,0.4546800557222076,0.5805436982595499,0.696432357715259,0.5892914911192412,0.7474816763581876
2001-07-31,0.49141613228888925,0.6047136182279413,0.6194130056623587,0.5380447732531406,0.6874491687231222
2001-08-31,0.5350189059803101,0.6124436488292706,0.5671057844786609,0.5612908260261246,0.5300963857790228
2001-09-30,0.5295648355674082,0.5876223264202205,0.556436036705611,0.6019150422360421,0.49887701967710096
2001-10-31,0.590221551337723,0.6284859927549804,0.5036799621404411,0.5273376878929166,0.45260723815413095
2001-11-30,0.5999613275287722,0.6915320428054963,0.5224675987621151,0.4130545630754411,0.5760784414357432
2001-12-31,0.5409280376741175,0.5893897823063257,0.5927629792081217,0.5011789984063156,0.5971864144161569
2002-01-31,0.5325614228130312,0.6387414216585595,0.5957843254335111,0.5144982340959029,0.5988857247046939
2002-02-28,0.5222071325011419,0.5857315323362008,0.5672475293313218,0.5789663656950498,0.559557707014412
2002-03-31,0.5455446109136138,0.6105231825982035,0.5722158592453006,0.5649700254392845,0.5350002952054264
2002-04-30,0.509574501686843,0.5578074700850217,0.5189661875614174,0.5651789423100931,0.5463340909476206
2002-05-31,0.5517509125482579,0.5782572082092875,0.48614430206366904,0.570774295363035,0.5027594975068765
2002-06-30,0.5874719379580462,0.54505276864362,0.4150925030626178,0.5130768895319786,0.4417235026061877
2002-07-31,0.5797458455765698,0.5517067229785226,0.40841639674242713,0.5197015225644349,0.4689814075588071
2002-08-31,0.6589516385978527,0.5958376953226884,0.32480493369659064,0.42563745354734317,0.39523794496564923
2002-09-30,0.6033519641839891,0.5790351926666965,0.35908237077955496,0.47523879447780604,0.4381689329038998
2002-10-31,0.6311923449304565,0.662459462521806,0.3680287976494072,0.4824643206723306,0.45608570563812106
2002-11-30,0.5919838259919591,0.6029319027616139,0.4674196506130665,0.515731160506817,0.49872691163263977
2002-12-31,0.5149825815753146,0.5259755925130327,0.5371672009526686,0.6138644783936701,0.5676260809734563
2003-01-31,0.5800910073987872,0.6093738452844837,0.4303412513860844,0.5085391899500524,0.47857912604676184
2003-02-28,0.5043392312209667,0.5543511839985884,0.48107153148950177,0.5362567141587674,0.5237940484666676
2003-03-31,0.5143009814098067,0.5595970898747042,0.47302594797767383,0.5152706349551835,0.5065631931923051
2003-04-30,0.5131507062953738,0.6283248007408765,0.5097131076083502,0.5240562731934932,0.5431049587531938
2003-05-31,0.4729501170819717,0.5190794590760681,0.5402823249660883,0.5890124290055657,0.5654035402794426
2003-06-30,0.4638949732818569,0.485186967702229,0.5340215726626304,0.6015167251219261,0.5665970415441954
2003-07-31,0.50192877386298,0.5434876738915805,0.5111735085353794,0.5379631813412955,0.5319602709957334
2003-08-31,0.4822748263602939,0.5220513025368029,0.5337210828273717,0.5681409217290083,0.556521322212042
2003-09-30,0.4904221875675571,0.46947982538968014,0.4976953511131899,0.5682350958498394,0.5171722006522025
2003-10-31,0.528476639269117,0.5758717148192332,0.5127016371829314,0.5254053728366509,0.5236769037278839
2003-11-30,0.4959857046890223,0.5048363221683145,0.5340024191138094,0.5689888703208226,0.5425447359860578
2003-12-31,0.5103635588123445,0.4884439108226072,0.5105576460720262,0.5502631707974683,0.5187482814847353
2004-01-31,0.5343428875225915,0.5162538904596524,0.49349945202163636,0.5302785894359507,0.48241128170799186
2004-02-29,0.5310747050000859,0.5151592969292182,0.5422700901624155,0.5509175099840655,0.5545328059459083
2004-03-31,0.5481913617754616,0.5474829820474775,0.49573765411483484,0.49326494070061455,0.5126804598754203
2004-04-30,0.530933955444056,0.5670970451171086,0.5477622736777077,0.512835665666867,0.5638926448781041
2004-05-31,0.5521186190340158,0.6160084534368344,0.5185355173040842,0.47121167541116865,0.5235345870593626
2004-06-30,0.5258759404379203,0.5585009918720709,0.5568942451811077,0.5277636114435917,0.5580303299041707
2004-07-31,0.5316816804776052,0.5322424037743538,0.555485478671322,0.5241112508771048,0.5705252123764182
2004-08-31,0.5577402220148419,0.5465390899614495,0.5190092829561815,0.49308974715805726,0.5219863921279128
2004-09-30,0.5444461069341,0.5493016889822316,0.5462844046370327,0.5100798418951726,0.5526948184255583
2004-10-31,0.5327054510312649,0.4985310268152048,0.5238693369287485,0.5107881039602257,0.5606884959463745
2004-11-30,0.5512213027381829,0.5321645020314397,0.5265376573949206,0.5152242735589747,0.5344897702924112
2004-12-31,0.5291517023217487,0.5121371754737725,0.5566330976424126,0.5387209254912917,0.5805587876485896
2005-01-31,0.5468661616156048,0.49478117319649334,0.513745483836874,0.5225151509440186,0.5204363188391885
2005-02-28,0.5638868431801163,0.5061549512991618,0.5034337589357096,0.5078239250547208,0.4930087762434286
